807,41,F,healthcare,93555,41_healthcare
808,45,M,salesman,90016,45_salesman
809,50,F,marketing,30803,50_marketing
810,55,F,other,80526,55_other
811,40,F,educator,73013,40_educator
812,22,M,technician,76234,22_technician
813,14,F,student,02136,14_student
814,30,M,other,12345,30_other
815,32,M,other,28806,32_other
816,34,M,other,20755,34_other
817,19,M,student,60152,19_student
818,28,M,librarian,27514,28_librarian
819,59,M,administrator,40205,59_administrator
820,22,M,student,37725,22_student
821,37,M,engineer,77845,37_engineer
822,29,F,librarian,53144,29_librarian
823,27,M,artist,50322,27_artist
824,31,M,other,15017,31_other
825,44,M,engineer,05452,44_engineer
826,28,M,artist,77048,28_artist
827,23,F,engineer,80228,23_engineer
828,28,M,librarian,85282,28_librarian
829,48,M,writer,80209,48_writer
830,46,M,programmer,53066,46_programmer
831,21,M,other,33765,21_other
832,24,M,technician,77042,24_technician
833,34,M,writer,90019,34_writer
834,26,M,other,64153,26_other
835,44,F,executive,11577,44_executive
836,44,M,artist,10018,44_artist
837,36,F,artist,55409,36_artist
838,23,M,student,01375,23_student
839,38,F,entertainment,90814,38_entertainment
840,39,M,artist,55406,39_artist
841,45,M,doctor,47401,45_doctor
842,40,M,writer,93055,40_writer
843,35,M,librarian,44212,35_librarian
844,22,M,engineer,95662,22_engineer
845,64,M,doctor,97405,64_doctor
846,27,M,lawyer,47130,27_lawyer
847,29,M,student,55417,29_student
848,46,M,engineer,02146,46_engineer
849,15,F,student,25652,15_student
850,34,M,technician,78390,34_technician
851,18,M,other,29646,18_other
852,46,M,administrator,94086,46_administrator
853,49,M,writer,40515,49_writer
854,29,F,student,55408,29_student
855,53,M,librarian,04988,53_librarian
856,43,F,marketing,97215,43_marketing
857,35,F,administrator,V1G4L,35_administrator
858,63,M,educator,09645,63_educator
859,18,F,other,06492,18_other
860,70,F,retired,48322,70_retired
861,38,F,student,14085,38_student
862,25,M,executive,13820,25_executive
863,17,M,student,60089,17_student
864,27,M,programmer,63021,27_programmer
865,25,M,artist,11231,25_artist
866,45,M,other,60302,45_other
867,24,M,scientist,92507,24_scientist
868,21,M,programmer,55303,21_programmer
869,30,M,student,10025,30_student
870,22,M,student,65203,22_student
871,31,M,executive,44648,31_executive
872,19,F,student,74078,19_student
873,48,F,administrator,33763,48_administrator
874,36,M,scientist,37076,36_scientist
875,24,F,student,35802,24_student
876,41,M,other,20902,41_other
877,30,M,other,77504,30_other
878,50,F,educator,98027,50_educator
879,33,F,administrator,55337,33_administrator
880,13,M,student,83702,13_student
881,39,M,marketing,43017,39_marketing
882,35,M,engineer,40503,35_engineer
883,49,M,librarian,50266,49_librarian
884,44,M,engineer,55337,44_engineer
885,30,F,other,95316,30_other
886,20,M,student,61820,20_student
887,14,F,student,27249,14_student
888,41,M,scientist,17036,41_scientist
889,24,M,technician,78704,24_technician
890,32,M,student,97301,32_student
891,51,F,administrator,03062,51_administrator
892,36,M,other,45243,36_other
893,25,M,student,95823,25_student
894,47,M,educator,74075,47_educator
895,31,F,librarian,32301,31_librarian
896,28,M,writer,91505,28_writer
897,30,M,other,33484,30_other
898,23,M,homemaker,61755,23_homemaker
899,32,M,other,55116,32_other
900,60,M,retired,18505,60_retired
901,38,M,executive,L1V3W,38_executive
902,45,F,artist,97203,45_artist
903,28,M,educator,20850,28_educator
904,17,F,student,61073,17_student
905,27,M,other,30350,27_other
906,45,M,librarian,70124,45_librarian
907,25,F,other,80526,25_other
908,44,F,librarian,68504,44_librarian
909,50,F,educator,53171,50_educator
910,28,M,healthcare,29301,28_healthcare
911,37,F,writer,53210,37_writer
912,51,M,other,06512,51_other
913,27,M,student,76201,27_student
914,44,F,other,08105,44_other
915,50,M,entertainment,60614,50_entertainment
916,27,M,engineer,N2L5N,27_engineer
917,22,F,student,20006,22_student
918,40,M,scientist,70116,40_scientist
919,25,M,other,14216,25_other
920,30,F,artist,90008,30_artist
921,20,F,student,98801,20_student
922,29,F,administrator,21114,29_administrator
923,21,M,student,E2E3R,21_student
924,29,M,other,11753,29_other
925,18,F,salesman,49036,18_salesman
926,49,M,entertainment,01701,49_entertainment
927,23,M,programmer,55428,23_programmer
928,21,M,student,55408,21_student
929,44,M,scientist,53711,44_scientist
930,28,F,scientist,07310,28_scientist
931,60,M,educator,33556,60_educator
932,58,M,educator,06437,58_educator
933,28,M,student,48105,28_student
934,61,M,engineer,22902,61_engineer
935,42,M,doctor,66221,42_doctor
936,24,M,other,32789,24_other
937,48,M,educator,98072,48_educator
938,38,F,technician,55038,38_technician
939,26,F,student,33319,26_student
940,32,M,administrator,02215,32_administrator
941,20,M,student,97229,20_student
942,48,F,librarian,78209,48_librarian
943,22,M,student,77841,22_student
